id,type,Municipality,Star Rating,Facility Name,addrStreet,addrHousenumber,Postal Code,Phone,Email Address,Website,Service Type,Altitude,Number of Beds,Price,Services,coordinates
hotel1275,hotel,VIGO DI FASSA,3-stars-superior,AL PICCOLO HOTEL,STRADA NEVA,70,38039,0462-764217,info@piccolohotel.net,www.piccolohotel.net,full-board,1382,58,150.0,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1276,hotel,VIGO DI FASSA,3-stars-superior,DOLASILLA PARK HOTEL,STRADA NEVA,4,38039,0462-764159,info@hoteldolasilla.com,www.hoteldolasilla.com,full-board,1382,75,,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1277,hotel,VIGO DI FASSA,3-stars-superior,ENROSADIRA,STREDA NEVA,28,38039,0462-764602,info@hotel-enrosadira.com,www.hotel-enrosadira.com,bed-and-breakfast,1382,43,,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1278,hotel,VIGO DI FASSA,3-stars-superior,HOTEL FONTANA,STRADA DE VALONGIA,36,38039,0462-769090,info@hotelfontana.net,www.hotelfontana.net,full-board,1513,164,,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1279,hotel,VIGO DI FASSA,3-stars-superior,HOTEL SONNE SOLE,STRADA DE SEMAL,12,38039,0462-764042,info@hotel-sonne-sole.it,www.hotel-sonne-sole.it,full-board,1382,57,,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1280,hotel,VIGO DI FASSA,4-stars,ACTIVE HOTEL OLYMPIC,STRADA DOLOMITES,4,38039,0462-764225,info@activehotelolympic.it,www.activehotelolympic.it,full-board,1382,60,,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1281,hotel,VIGO DI FASSA,4-stars,ANDES,PIAZ J.B. MASSAR,3,38039,0462-764575,info@hotelandes.com,www.hotelandes.com,full-board,1382,93,,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1282,hotel,VIGO DI FASSA,4-stars,CARPE DIEM,STRADA NEVA,3,38039,0462-760003,info@carpediemhotel.it,www.carpediemhotel.it,bed-and-breakfast,1382,33,,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1283,hotel,VIGO DI FASSA,4-stars,FAMILY HOTEL LA GROTTA,STRADA DE SORAPORTA,8,38039,0462-764047,info@hotellagrotta.it,www.hotellagrotta.it,full-board,1382,60,300.0,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1284,hotel,VIGO DI FASSA,4-stars,RENATO,STRADA DE SOLAR,15,38039,0462-764006,info@hotelrenato.it,www.hotelrenato.it,full-board,1382,60,,Elevator to all floors,"[46.4204045, 11.6726135]"
hotel1285,hotel,VIGO DI FASSA,4-stars-superior,ALPEN HOTEL CORONA SPORT & WELLNESS,STREDA (VIA) ROMA,4,38039,0462-764211,info@alpenhotelcorona.com,www.alpenhotelcorona.com,full-board,1382,128,,Golf course,"[46.4204045, 11.6726135]"
hotel1286,hotel,VIGO DI FASSA,no-stars,PENSIONE MARIA,STRADA DE PILAT,16,38039,0462-764173,albergo.maria@rolmail.net,www.fassa.com/IT/MariaVigo,full-board,1320,34,40.0,Terrace or garden solarium,"[46.4204045, 11.6726135]"
hotel1287,hotel,VIGO DI FASSA,no-stars,SANTA GIULIANA,STRADA DE SEMAL 2,,38039,0462-764228,,,full-board,1382,36,70.0,Parking (insured for at least 50% of the housing units),"[46.4204045, 11.6726135]"
hotel1288,hotel,VILLA LAGARINA,2-stars,AL PONTE,VIA DEGLI ALPINI,28,38060,0464-411774,h.alponte@virgilio.it |,www.albergo-alponte.com,full-board,180,23,,Terrace or garden solarium,"[45.9149896, 11.0330024]"
hotel1289,hotel,VILLA LAGARINA,2-stars,LAGO DI CEI,CIVICO N. 1,,38060,0464-801100,info@lagodicei.it,www.lagodicei.it,full-board,925,22,35.0,Terrace or garden solarium,"[45.9149896, 11.0330024]"
hotel1290,hotel,ZIANO DI FIEMME,2-stars,CAURIOL,VIA CAURIOL,5,38030,0462-571147,info@hotelcauriolfiemme.it,www.hotelcauriolfiemme.it,full-board,953,44,,Terrace or garden solarium,"[46.2865173, 11.5659762]"
hotel1291,hotel,ZIANO DI FIEMME,3-stars,GENZIANELLA,VIA SENTIERO DEGLI ALPINI,2,38030,0462-571108,info@genzianellahotel.com,www.genzianellahotel.com,full-board,953,44,50.0,Elevator to all floors,"[46.2865173, 11.5659762]"
hotel1292,hotel,ZIANO DI FIEMME,3-stars,HOTEL NELE,VIA RODA,3,38030,0462-571146,info@hotelnele.com,www.hotelnele.com,full-board,953,152,,Gym,"[46.2865173, 11.5659762]"
hotel1293,hotel,ZIANO DI FIEMME,3-stars,NEGRITELLA,VIA STAZIONE,5,38030,0462-571148,info@albergonegritella.com,www.albergonegritella.com,full-board,953,47,,Elevator to all floors,"[46.2865173, 11.5659762]"
hotel1294,hotel,ZIANO DI FIEMME,3-stars,POLO,VIA NAZIONALE,7/9,38030,0462-571131,info@hotelalpolo.com,www.hotelalpolo.com,full-board,953,83,66.2,Elevator to all floors,"[46.2865173, 11.5659762]"
hotel1295,hotel,ZIANO DI FIEMME,3-stars,PONT'HOTEL,VIA STAZIONE,3,38030,0462-571138,info@ponthotel.it,www.ponthotel.it,full-board,953,42,,Elevator to all floors,"[46.2865173, 11.5659762]"
hotel1296,hotel,ZIANO DI FIEMME,3-stars,ZANON,VIA CORONELLA,19,38030,0462-571100,info@hotelzanon.it,www.hotelzanon.it,full-board,970,59,,Elevator to all floors,"[46.2865173, 11.5659762]"
hotel1297,hotel,ZIANO DI FIEMME,3-stars-superior,HOTEL VILLA JOLANDA,VIA NAZIONALE,10,38030,0462-571121,info@villajolanda.info,www.villjolanda.info,full-board,953,83,102.0,Elevator to all floors,"[46.2865173, 11.5659762]"
hotel1298,hotel,ZIANO DI FIEMME,3-stars-superior,MONTANARA,VIA NAZIONALE,116,38030,0462-571142,info@hmontanara.com,www.hmontanara.com,full-board,953,58,59.0,Elevator to all floors,"[46.2865173, 11.5659762]"
hotel1299,hotel,COMANO TERME,2-stars,ALBERGO PANORAMICA,FRAZ. COMANO,62/A,38070,0465-701520,info@albergopanoramicacomano.it,www.albergopanoramicacomano.it,full-board,618,33,46.0,Terrace or garden solarium,"[46.0091183, 10.883600546635732]"
hotel1300,hotel,COMANO TERME,2-stars,ALBERGO SAJONARA,VIA GIOVANNI PRATI,35,38071,0465-701339,info@albergosayonara.com,www.albergosayonara.com,full-board,400,38,70.0,Elevator to all floors,"[46.0091183, 10.883600546635732]"
hotel1301,hotel,COMANO TERME,2-stars,AL CERVO,VIA C.BATTISTI,56,38077,0465-701418,info@hotelalcervo.it,www.hotelalcervo.it,full-board,400,49,80.0,Terrace or garden solarium,"[46.0091183, 10.883600546635732]"
hotel1302,hotel,COMANO TERME,3-stars,HOTEL BEL SIT,VIA MARCONI,34,38071,0465-701220,info@hotelbelsit.eu,www.hotelbelsit.eu,full-board,400,95,,Terrace or garden solarium,"[46.0091183, 10.883600546635732]"
hotel1303,hotel,COMANO TERME,3-stars,HOTEL POSTA,VIA C.BATTISTI,8,38077,0465-701177,info@postahotel.com,www.postahotel.com,full-board,400,98,,Elevator to all floors,"[46.0091183, 10.883600546635732]"
hotel1304,hotel,COMANO TERME,3-stars,PICCOLO HOTEL ORLANDI,VIA C.BATTISTI,15,38077,0465-701443,info@piccolohotelorlandi.it,www.piccolohotelorlandi.it,full-board,400,55,50.0,Elevator to all floors,"[46.0091183, 10.883600546635732]"
hotel1305,hotel,COMANO TERME,3-stars-superior,HOTEL ANGELO - DANCING ANGELO BLU,PIAZZA MERCATO,6,38077,0465-709500,info@hotelangelo.com,www.hotelangelo.com,full-board,400,145,80.0,Elevator to all floors,"[46.0091183, 10.883600546635732]"
hotel1306,hotel,COMANO TERME,4-stars,COMANO CATTONI HOLIDAY,VIA CESARE BATTISTI,19,38077,0465-701442,info@cattonihotelplaza.com,www.cattonihotelplaza.com,full-board,400,163,,Elevator to all floors,"[46.0091183, 10.883600546635732]"
hotel1307,hotel,COMANO TERME,4-stars,VILLA DI CAMPO,CAMPO LOMASO - PIAZZA RISORGIMENTO,40,38070,0465-700072,info@villadicampo.it,www.villadicampo.it,full-board,0,52,,Parking (insured for at least 50% of the housing units),"[46.0091183, 10.883600546635732]"
hotel1308,hotel,COMANO TERME,no-stars,BRENTA,VAL ALGONE,,38071,0465-322350,info@albergobrenta.it,www.albergobrenta.it,full-board,0,20,56.0,,"[46.0091183, 10.883600546635732]"
hotel1309,hotel,COMANO TERME,no-stars,FIORE,VIA MAZZINI,22,38070,0465-701401,info@albergofiore.it,www.albergofiore.it,full-board,502,25,30.0,Outdoor swimming pool,"[46.0091183, 10.883600546635732]"
hotel1310,hotel,LEDRO,1-star,ALBERGO BAR RISTORANTE PIZZERIA AMPOLA,STRADA PER TREMALZO,6,38067,0464-595041,,,full-board,744,15,47.0,Parking (insured for at least 50% of the housing units),"[45.8864143, 10.7153848]"
hotel1311,hotel,LEDRO,1-star,ALLA PERLA,VIA GIUSEPPE GARIBALDI,73,38067,0464-594102,info@allaperla.it,www.allaperla.it,full-board,728,13,,TV in all bedrooms,"[45.8864143, 10.7153848]"
hotel1312,hotel,LEDRO,1-star,ENJOY - LEDRO,VIA ALZER,14,38067,0464/591534,info@enjoyledro.it,www.enjoyledro.it,bed-and-breakfast,660,24,60.0,Terrace or garden solarium,"[45.8864143, 10.7153848]"
hotel1313,hotel,LEDRO,1-star,GARDA,STRADA PER TREMALZO,15/A,38067,0464-598105,,,full-board,1580,13,60.0,Parking (insured for at least 50% of the housing units),"[45.8864143, 10.7153848]"
hotel1314,hotel,LEDRO,1-star,HOTEL MARONI,VIA CASARINO,1,38067,0464-508198,info@hotelmaroni.it,www.hotelmaroni.it,full-board,674,20,46.0,Outdoor swimming pool,"[45.8864143, 10.7153848]"
hotel1315,hotel,LEDRO,1-star,PIEVE,VIA NUOVA,1,38067,0464-591091,info@albergopieve.it,www.albergopieve.it,full-board,660,25,40.0,Terrace or garden solarium,"[45.8864143, 10.7153848]"
hotel1316,hotel,LEDRO,1-star,VITTORIA,PIAZZA CESARE BATTISTI,1,38067,0464-596187,oscarcellana@libero.it,,full-board,744,22,50.0,,"[45.8864143, 10.7153848]"
hotel1317,hotel,LEDRO,2-stars,ALBERGO ALLA COSTA,PIAZZA CONCEI,3,38067,0464-592096,albergoallacosta@gmail.com,www.albergoallacosta.com,full-board,697,25,50.0,Terrace or garden solarium,"[45.8864143, 10.7153848]"
hotel1318,hotel,LEDRO,2-stars,CASAVECCHIA,VIA G.MARCONI,11/A,38067,0464-596184,campcasavecchia@virgilio.it,www.campingcasavecchia.it,full-board,744,24,70.0,Parking (insured for at least 50% of the housing units),"[45.8864143, 10.7153848]"
hotel1319,hotel,LEDRO,2-stars,CIMA D'ORO,VIA MAFFEI,52,38067,0464-508110,info@hotelcimadoro.it,www.hotelcimadoro.it,full-board,638,52,92.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1320,hotel,LEDRO,2-stars,HOTEL GARNI' ALPINO,VIA CASSONI,16,38067,0464-591034,info@hotelalbergoalpino.com,www.hotelalbergoalpino.com,bed-and-breakfast,660,21,0.0,Terrace or garden solarium,"[45.8864143, 10.7153848]"
hotel1321,hotel,LEDRO,3-stars,ALBERGO MAGGIORINA,VIA XXIV OTTOBRE,9,38067,0464-591029,info@albergomaggiorina.it,www.albergomaggiorina.it,full-board,697,45,52.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1322,hotel,LEDRO,3-stars,BAR-GARNI ROSA,VIA MAFFEI,81,38067,0464-508111,info@garnirosa.it,www.garnirosa.it,bed-and-breakfast,638,20,45.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1323,hotel,LEDRO,3-stars,CADRIA,VIA UNITA' D'ITALIA,25,38067,0464-591136,cadriahotel@hotmail.com,www.hotelcadria.com,full-board,787,39,57.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1324,hotel,LEDRO,3-stars,DA FRANCO E ADRIANA,VIALE FOLLETTO,5,38067,0464-591127,info@francoeadriana.it,www.francoeadriana.it,full-board,660,14,46.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1325,hotel,LEDRO,3-stars,GARDEN,VIA VITTORIA,6,38067,0464-591033,info@gardenledro.it,www.gardenledro.it,full-board,660,58,98.0,Outdoor swimming pool,"[45.8864143, 10.7153848]"
hotel1326,hotel,LEDRO,3-stars,GARNI' DAL MOZAT,VIA BIANCHI,26,38067,,leder@dalmozat.it,www.dalmozat.it,bed-and-breakfast,787,20,90.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1327,hotel,LEDRO,3-stars,HOTEL DA GINO E MARIANGELA,VIA G. CIS,14,38067,0464-591120,info@hoteldagino-ledro.com,www.hoteldagino-ledro.com,bed-and-breakfast,697,40,74.0,Terrace or garden solarium,"[45.8864143, 10.7153848]"
hotel1328,hotel,LEDRO,3-stars,HOTEL GARNI' MINIGOLF,VIALE FOLETTO,3,38067,0464-592137,info@garniminigolf.it,www.garniminigolf.it,bed-and-breakfast,660,22,60.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1329,hotel,LEDRO,3-stars,HOTEL LIDO,VIA PRIBRAM,1,38067,0464-591037,info@hotellidoledro.it,www.hotellidoledro.it,full-board,660,33,120.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1330,hotel,LEDRO,3-stars,HOTEL SAN CARLO,VIA MAFFEI,115,38067,0464-508115,info@hotelsancarlo.info,www.hotelsancarlo.info,full-board,638,42,,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1331,hotel,LEDRO,3-stars,LOCANDA LE TRE OCHE,VIA MAFFEI,37,38067,0464-509062,info@treoche.it,www.treoche.it,full-board,638,36,90.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1332,hotel,LEDRO,3-stars,MEZZOLAGO,VIA LUNGOLAGO,4/6,38067,0464-508181,info@hotelmezzolago.it,www.hotelmezzolago.it,full-board,665,65,42.0,Outdoor swimming pool,"[45.8864143, 10.7153848]"
hotel1333,hotel,LEDRO,3-stars,PALAFITTE,VIA MAFFEI,50,38067,0464-508141,info@ledrolake.com,www.ledrolake.com/palafitte.htm,room-only,638,24,105.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1334,hotel,LEDRO,3-stars,PREALPI,VIA TRE NOVEMBRE,10,38067,0464-591004,info@hotelprealpi.com,www.hotelprealpi.com,full-board,761,31,46.0,Terrace or garden solarium,"[45.8864143, 10.7153848]"
hotel1335,hotel,LEDRO,3-stars,RESIDENCE LEMBONDEL,VIA MONS. FERRARI,14,38067,0464-594160,info@crosina.it,residence-lembondel.crosina.it,room-only,728,47,75.0,Terrace or garden solarium,"[45.8864143, 10.7153848]"
hotel1336,hotel,LEDRO,3-stars,SILVANA,VIA NUOVA,6,38067,0464-591068,info@albergosilvanaledro.it,www.albergosilvanaledro.it,full-board,660,31,,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1337,hotel,LEDRO,3-stars,SPORT,VIA PIER ANTONIO CASSONI,18,38067,0464-591030,hotel-sport@libero.it,www.hotelsportledro.eu,full-board,660,38,86.0,Elevator to all floors,"[45.8864143, 10.7153848]"
hotel1338,hotel,LEDRO,4-stars,ELDA - ECO AMBIENT HOTEL,VIA TRE GIUGNO,3,38067,0464-591040,info@hotelelda.com,www.hotelelda.com,full-board,787,32,,Outdoor swimming pool,"[45.8864143, 10.7153848]"
hotel1339,hotel,LEDRO,4-stars,FAMILY HOTEL ADRIANA,VIA DOGHEN,3,38067,0464-591184,info@hotel-adriana.it,www.hotel-adriana.it,full-board,761,106,180.0,Outdoor swimming pool,"[45.8864143, 10.7153848]"
hotel1340,hotel,LEDRO,no-stars,ALBA,VIA SAN MARCO,1,38067,0464-591056,info@albergoalba.com,www.albergoalba.com,full-board,761,25,0.0,,"[45.8864143, 10.7153848]"
hotel1341,hotel,PREDAIA,2-stars,ALBERGO RISTORANTE BAR ELDA,PIAZZA DON L. DAL PONTE,17,38010,0463-536132,,,full-board,985,25,52.0,Terrace or garden solarium,"[46.335273, 11.0897004]"
hotel1342,hotel,PREDAIA,2-stars,HOTEL VICTORY,VIA SANTA GIUSTINA,43,38012,0463-467246,htlvictory@libero.it,www.hotelvictory.it,full-board,553,51,,Terrace or garden solarium,"[46.335273, 11.0897004]"
hotel1343,hotel,PREDAIA,3-stars,ALBERGO VERVASIO,VIA LARSETTI,1,38010,0463-463013,info@hotelvervasiotrento.it,www.hotelvervasiotrento.it,full-board,886,46,,Elevator to all floors,"[46.335273, 11.0897004]"
hotel1344,hotel,PREDAIA,3-stars,HOTEL RISTORANTE SPORT,VIA ROMA,6,38010,0463-536108,info@hotelsportcoredo.com,www.hotelsportcoredo.com,full-board,831,39,51.0,Elevator to all floors,"[46.335273, 11.0897004]"
hotel1345,hotel,PREDAIA,3-stars,MIRAVALLE,VIA G. MARCONI,12,38010,0463-536141,booking@miravalhotel.it,www.miravalhotel.it,full-board,831,49,75.0,Parking (insured for at least 50% of the housing units),"[46.335273, 11.0897004]"
hotel1346,hotel,PREDAIA,3-stars,PINETA HOTELS NATURE WELLNESS RESORT,"""VIA AL SANTUARIO, 17-19-21""",,38010,0463-536866,info@pinetahotels.it,www.pinetahotels.it,full-board,861,113,,Tennis court,"[46.335273, 11.0897004]"
hotel1347,hotel,SAN LORENZO DORSINO,2-stars,CIMA TOSA,VIA PER PROMEGHIN,26,38078,0465-734095,info@hotelcimatosa.it,www.hotelcimatosa.it,full-board,758,62,,Terrace or garden solarium,"[46.1121294, 10.9000784]"
hotel1348,hotel,SAN LORENZO DORSINO,3-stars,BEOHOTEL,VIA PER PROMEGHIN,30,38078,0465-734171,info@beohotel.it,www.beohotel.it,full-board,758,84,90.0,Elevator to all floors,"[46.1121294, 10.9000784]"
hotel1349,hotel,SAN LORENZO DORSINO,3-stars,CASTEL MANI,VIA DI CASTEL MANI,15,38078,0465-734017,info@hotelcastelmani.it,www.hotelcastelmani.it,full-board,758,76,,Parking (insured for at least 50% of the housing units),"[46.1121294, 10.9000784]"
hotel1350,hotel,SAN LORENZO DORSINO,3-stars,GARNI' LAGO NEMBIA,LOCALITA' LAGO NEMBIA,1,38078,0465-730019,info@garnilagonembia.com,www.garnilagonembia.com,bed-and-breakfast,790,62,120.0,Elevator to all floors,"[46.1121294, 10.9000784]"
hotel1351,hotel,SAN LORENZO DORSINO,3-stars,GARNI' LILLY,VIA PER DOLASO,8,38078,0465-734159,info@garnililly.it,www.garnililly.it,bed-and-breakfast,758,21,,Elevator to all floors,"[46.1121294, 10.9000784]"
hotel1352,hotel,SAN LORENZO DORSINO,3-stars,HOTEL SAN LORENZO,VIA PER PROMEGHIN,25,38078,0465-734012,info@hotelsanlorenzo.net,www.hotelsanlorenzo.net,full-board,758,26,0.0,Terrace or garden solarium,"[46.1121294, 10.9000784]"
hotel1353,hotel,SAN LORENZO DORSINO,3-stars,MIRAVALLE,VIA STRADA NOA,22,38078,0465-734028,hall@hotelmiravalle.info,www.hotelmiravalle.info,full-board,758,101,40.0,Elevator to all floors,"[46.1121294, 10.9000784]"
hotel1354,hotel,SAN LORENZO DORSINO,3-stars,OPINIONE,LOCALITA' PRATO,26,38078,0465-734039,info@hotelopinione.com,www.hotelopinione.com,full-board,758,37,110.0,Elevator to all floors,"[46.1121294, 10.9000784]"
hotel1355,hotel,VALDAONE,1-star,ALBERGO ALLA PAIA,LOCALITA'VERMONGOI-VAL DAONE,,38080,0465-674396,lapaia@libero.it,www.prolocodaone.it/ricettivit%C3%A0/hotel-da-bianca/b-b-ex-locanda/albergo-ristorante-la-paia/,full-board,915,16,70.0,Parking (insured for at least 50% of the housing units),"[46.0249131, 10.5251304]"
hotel1356,hotel,VALDAONE,1-star,ALBERGO BAR RISTORANTE PIZZERIA ST. SEBASTIAN,VIA ALLA CHIESA,17/19,38080,0465-674000,st.sebastianhotel@gmail.com,www.visittrentino.it/it/a/valli-giudicarie-e-valle-del-chiese/albergo-bersone-st-sebastian,full-board,637,24,35.0,Terrace or garden solarium,"[46.0249131, 10.5251304]"
hotel1357,hotel,VALDAONE,1-star,LA VALLE,VIA SAVERIO,46,38080,0465-674360,info@albergolavalle.191.it,,full-board,767,20,70.0,Terrace or garden solarium,"[46.0249131, 10.5251304]"
hotel1358,hotel,VALDAONE,2-stars,ALBERGO VECCHIA SEGHERIA,LOCALITA' PRACUL,,38080,0465-672896,,,full-board,767,32,,Elevator to all floors,"[46.0249131, 10.5251304]"
hotel1359,hotel,VALDAONE,2-stars,HOTEL RISTORANTE DA BIANCA,LOCALITA' VERMONGOI,,38080,0465-674704,ristorantebardabianca@gmail.com,www.prolocodaone.it/ricettivit%C3%A0/hotel-da-bianca,full-board,915,21,,Elevator to all floors,"[46.0249131, 10.5251304]"
hotel1360,hotel,DIMARO FOLGARIDA,2-stars,GARNI' SEVENTY DESIGN ROOMS,VIA CAMPIGLIO,4,38025,0463-974882,seventydimaro@hotmail.com,www.seventydimaro.com,bed-and-breakfast,766,13,70.0,Parking (insured for at least 50% of the housing units),"[46.3021925, 10.8869078]"
hotel1361,hotel,DIMARO FOLGARIDA,2-stars,UNION,PIAZZALE BELVEDERE,10,38025,0463-986294,union@morahotel.it,www.morahotel.it,full-board,1270,196,80.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1362,hotel,DIMARO FOLGARIDA,3-stars,ALASKA,VIA MONTI ALTI,52,38025,0463-986296,info@alaskahotel.it,www.alaskahotel.it,full-board,1270,98,150.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1363,hotel,DIMARO FOLGARIDA,3-stars,ALP HOTEL DOLOMITI,VIA CAMPIGLIO,61,38025,0463-970115,info@alphoteldolomiti.it,www.alphoteldolomiti.it,full-board,766,54,,Terrace or garden solarium,"[46.3021925, 10.8869078]"
hotel1364,hotel,DIMARO FOLGARIDA,3-stars,ANNAMARIA,STRADA DEI BRENZI,4,38025,0463-986100,annamaria@morahotel.it,www.morahotel.it,full-board,1270,200,90.0,Terrace or garden solarium,"[46.3021925, 10.8869078]"
hotel1365,hotel,DIMARO FOLGARIDA,3-stars,AURORA,VIA DELLA RUDA,38,38020,0463-974153,booking@myhotelaurora.it,www.albergoaurora.net,full-board,770,30,60.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1366,hotel,DIMARO FOLGARIDA,3-stars,BELVEDERE,PIAZZALE BELVEDERE,1,38025,0463-986112,hotel.belvedere@tin.it,www.belvederefolgarida.it,full-board,1270,54,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1367,hotel,DIMARO FOLGARIDA,3-stars,CHALET DEGLI ANGELI,LOCALITA' MALGHET AUT,,38025,0463-986151,info@chaletangeli.it,www.chaletangeli.it,full-board,1270,48,90.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1368,hotel,DIMARO FOLGARIDA,3-stars,DAL BRACCONIERE,STRADA DELLA CASINA 80,,38025,0463-987068,info@activehotelgarni.it,www.activehotelgarni.it,bed-and-breakfast,1270,82,113.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1369,hotel,DIMARO FOLGARIDA,3-stars,DELLA TORRE,VIA STRADA DEL BEDOL,120,38025,0463-986213,info@hoteldellatorre.info,www.hoteldellatorre.info,full-board,1270,73,69.0,Terrace or garden solarium,"[46.3021925, 10.8869078]"
hotel1370,hotel,DIMARO FOLGARIDA,3-stars,GARNI' I TRE MAGLI,PIAZZA CENTRALE,11,38025,331 9448232,info@itremagli.it,,bed-and-breakfast,766,21,0.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1371,hotel,DIMARO FOLGARIDA,3-stars,GRAN BAITA,VIA CAMPIGLIO,208,38025,0463-986261,enza@granbaita.it,www.granbaita.it,full-board,1270,110,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1372,hotel,DIMARO FOLGARIDA,3-stars,HOTEL ARISTON,VIA DI NOVALINA,106,38020,0463-974967,info@hotelaristonvaldisole.com,www.hotelaristonvaldisole.com,full-board,770,69,136.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1373,hotel,DIMARO FOLGARIDA,3-stars,HOTEL DERBY,"""VIA CAMPIGLIO, 212 - FOLGARIDA""",,38025,0463-986163,info@hotelderby.net,www.hotelderby.net,full-board,1270,124,65.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1374,hotel,DIMARO FOLGARIDA,3-stars,HOTEL E CAFFE' GRAN VACANZE,VIA CAMPIGLIO,1,38025,0463-974106,info@hotelgranvacanze.it,www.hotelgranvacanze.it,full-board,766,32,300.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1375,hotel,DIMARO FOLGARIDA,3-stars,HOTEL FANTELLI,STRADA DEI MONTI ALTI,29,38025,0463-986236,info@hotelfantelli.com,www.hotelfantelli.com,full-board,1270,59,90.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1376,hotel,DIMARO FOLGARIDA,3-stars,HOTEL FOLGARIDA,STRADA DEI BRENZI,42,38025,0463-986104,info@hotelfolgarida.it,www.hotelfolgarida.it,full-board,1270,91,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1377,hotel,DIMARO FOLGARIDA,3-stars,HOTEL GARNI MARIA,VIA NAZIONALE,582/B,38020,0463-974765,info@hotelgarnimaria.it,www.hotelgarnimaria.it,bed-and-breakfast,770,54,110.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1378,hotel,DIMARO FOLGARIDA,3-stars,HOTEL RENZI,VIA DEI MARGENI,20,38025,0463-986121,info@hotelrenzi.it,www.hotelrenzi.it,full-board,1270,99,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1379,hotel,DIMARO FOLGARIDA,3-stars,HOTEL SELVA,STRADA DELLA CARIOLARA,,38025,0463-986355,info@hotelselva.it,www.hotelselva.it,full-board,1270,97,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1380,hotel,DIMARO FOLGARIDA,3-stars,HOTEL SERENA,VIA GOLE,90,38025,0463-974974,info@serena-hotel.com,www.serena-hotel.com,full-board,766,52,105.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1381,hotel,DIMARO FOLGARIDA,3-stars,JOB,VIA F. MARCHETTI,277,38020,0463-974196,info@jobhotel.it,www.jobhotel.it,full-board,742,62,44.93,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1382,hotel,DIMARO FOLGARIDA,3-stars,KAPRIOL,STRADA DEI MARGENI,10,38025,0463-986101,info@hotelkapriol.it,www.hotelkapriol.it,full-board,1270,122,72.0,Terrace or garden solarium,"[46.3021925, 10.8869078]"
hotel1383,hotel,DIMARO FOLGARIDA,3-stars,MONCLASSICO,VIA NAZIONALE,582,38020,0463-902340,hotelgarnimonclassico@virgilio.it,www.valdisolegarni.it,full-board,770,62,96.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1384,hotel,DIMARO FOLGARIDA,3-stars,NEVESOLE FOLGARIDA,STRADA DEI MONTI ALTI,60,38025,0463-988111,info@rtanevesole.com,www.rtanevesole.com,full-board,1270,342,160.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1385,hotel,DIMARO FOLGARIDA,3-stars,PARK HOTEL BELLEVUE,"""VIA CAMPO C.MAGNO, 3 - FR. CARCIATO""",,38025,0463-986618,parkhotelbellevue@gmail.com,www.parkhotelbellevue.eu,full-board,778,44,64.0,Terrace or garden solarium,"[46.3021925, 10.8869078]"
hotel1386,hotel,DIMARO FOLGARIDA,3-stars,SANCAMILLO HOTEL,VIA DEI BEDOLETTI,13,38025,0463-974110,info@sancamillohotel.it,www.morahotel.it,full-board,766,139,75.0,Elevator to all floors,"[46.3021925, 10.8869078]"
